0 kongzi 118 425612 851234
(0.0999, 85, 5, 9, ('臣', '若', '水', '通', '曰'))
(0.086, 122, 3, 5, ('先', '生', '曰'))
(0.0247, 35, 3, 5, ('丨', '之', '丨'))
(0.024, 34, 3, 5, ('淮', '南', '子'))
(0.0235, 25, 4, 7, ('翰', '林', '學', '士'))
(0.0233, 33, 3, 5, ('皇', '太', '后'))
(0.0226, 24, 4, 7, ('監', '察', '御', '史'))
(0.0219, 31, 3, 5, ('錄', '鿡', '卷'))
(0.0219, 31, 3, 5, ('部', '尚', '書'))
(0.0219, 31, 3, 5, ('中', '書', '令'))
(0.0219, 31, 3, 5, ('不', '足', '以'))
(0.0204, 29, 3, 5, ('聖', '人', '之'))
(0.0204, 29, 3, 5, ('為', '尚', '書'))
(0.0204, 29, 3, 5, ('渾', '天', '儀'))
(0.02, 17, 5, 9, ('為', '翰', '林', '學', '士'))
(0.0197, 28, 3, 5, ('為', '太', '子'))
(0.019, 27, 3, 5, ('鿡', '後', '漢'))
(0.019, 27, 3, 5, ('部', '侍', '郎'))
(0.019, 27, 3, 5, ('為', '博', '士'))
(0.0183, 26, 3, 5, ('鿡', '餘', '年'))
(0.0183, 26, 3, 5, ('鿡', '官', '志'))
(0.0183, 26, 3, 5, ('陽', '太', '守'))
(0.0183, 26, 3, 5, ('長', '鿡', '尺'))
(0.0183, 26, 3, 5, ('言', '行', '録'))
(0.0183, 26, 3, 5, ('君', '子', '之'))
(0.0179, 19, 4, 7, ('驃', '騎', '將', '軍'))
(0.0179, 19, 4, 7, ('御', '史', '中', '丞'))
(0.0179, 19, 4, 7, ('太', '子', '太', '傅'))
(0.0176, 25, 3, 5, ('鿡', '餘', '人'))
(0.0176, 25, 3, 5, ('郡', '太', '守'))
(0.0176, 25, 3, 5, ('慶', '雲', '見'))
(0.0176, 15, 5, 9, ('鿡', '年', '鿡', '月', '詔'))
(0.0176, 15, 5, 9, ('龍', '朔', '鿡', '年', '改'))
(0.0169, 24, 3, 5, ('鿡', '代', '之'))
(0.0169, 24, 3, 5, ('為', '學', '士'))
(0.0155, 22, 3, 5, ('録', '鿡', '卷'))
(0.015, 16, 4, 7, ('鿡', '月', '鿡', '日'))
(0.015, 16, 4, 7, ('鿡', '品', '以', '上'))
(0.015, 16, 4, 7, ('酉', '陽', '雜', '俎'))
(0.0148, 9, 7, 13, ('道', '徳', '經', '指', '歸', '巻', '鿡'))
(0.0141, 20, 3, 5, ('鿡', '年', '鿡'))
(0.0141, 20, 3, 5, ('和', '鿡', '年'))
(0.0141, 15, 4, 7, ('鿡', '年', '正', '月'))
(0.0141, 15, 4, 7, ('為', '大', '將', '軍'))
(0.0141, 15, 4, 7, ('吕', '氏', '春', '秋'))
(0.0141, 15, 4, 7, ('修', '身', '為', '本'))
(0.0141, 15, 4, 7, ('中', '書', '侍', '郎'))
(0.0141, 12, 5, 9, ('為', '吏', '部', '尚', '書'))
(0.0141, 12, 5, 9, ('為', '南', '陽', '太', '守'))
(0.0141, 10, 6, 11, ('鿡', '年', '鿡', '月', '鿡', '日'))
(0.0141, 4, 15, 29, ('以', '此', '而', '擬', '左', '氏', '又', '所', '謂', '貌', '異', '而', '心', '同', '也'))
(0.0134, 19, 3, 5, ('漢', '書', '曰'))
(0.0132, 14, 4, 7, ('為', '中', '書', '令'))
(0.0132, 14, 4, 7, ('始', '諸', '官', '稱'))
(0.0132, 7, 8, 15, ('王', '闢', '之', '澠', '水', '燕', '談', '録'))
(0.0129, 11, 5, 9, ('為', '太', '子', '太', '傅'))
(0.0129, 1, 55, 109, ('鿡', '疋', '鿡', '疋', '為', '鿡', '秩', '從', '鿡', '品', '鿡', '疋', '鿡', '疋', '為', '鿡', '秩', '鿡', '品', '鿡', '疋', '鿡', '疋', '為', '鿡', '秩', '從', '鿡', '品', '鿡', '疋', '鿡', '疋', '為', '鿡', '秩', '鿡', '品', '鿡', '疋', '鿡', '疋', '為', '鿡', '秩', '從', '鿡', '品', '鿡', '疋', '鿡', '疋', '為', '鿡', '秩'))
(0.0127, 18, 3, 5, ('鿡', '年', '上'))
(0.0127, 18, 3, 5, ('氏', '春', '秋'))
(0.0127, 9, 6, 11, ('為', '博', '士', '論', '石', '渠'))
(0.0127, 9, 6, 11, ('沿', '革', '表', '縣', '沿', '革'))
(0.0127, 9, 6, 11, ('恭', '惟', '皇', '帝', '陛', '下'))
(0.0127, 9, 6, 11, ('倚', '郭', '鿡', '外', '縣', '鿡'))
(0.0122, 13, 4, 7, ('王', '充', '論', '衡'))
(0.0122, 13, 4, 7, ('散', '騎', '常', '侍'))
(0.0122, 13, 4, 7, ('太', '平', '興', '國'))
2 math 118 425623 851247
(0.3083, 328, 4, 7, ('鿡', '分', '之', '鿡'))
(0.2157, 306, 3, 5, ('得', '讠', '為'))
(0.2136, 303, 3, 5, ('為', '鿡', '率'))
(0.1762, 250, 3, 5, ('行', '鿡', '步'))
(0.1734, 246, 3, 5, ('鿡', '平', '方'))
(0.1673, 178, 4, 7, ('鿡', '尺', '鿡', '寸'))
(0.1656, 235, 3, 5, ('鿡', '角', '形'))
(0.1541, 164, 4, 7, ('幾', '何', '法', '以'))
(0.153, 217, 3, 5, ('之', '比', '例'))
(0.1325, 188, 3, 5, ('以', '初', '商'))
(0.1278, 136, 4, 7, ('鿡', '丈', '鿡', '尺'))
(0.1255, 89, 6, 11, ('臣', '淳', '風', '等', '謹', '按'))
(0.1241, 132, 4, 7, ('甲', '乙', '丙', '丁'))
(0.1212, 172, 3, 5, ('銀', '鿡', '兩'))
(0.1203, 128, 4, 7, ('鿡', '貫', '鿡', '文'))
(0.1156, 123, 4, 7, ('鿡', '兩', '鿡', '錢'))
(0.1156, 123, 4, 7, ('相', '減', '餘', '鿡'))
(0.1121, 159, 3, 5, ('甲', '乙', '丙'))
(0.1085, 154, 3, 5, ('正', '方', '體'))
(0.1085, 42, 11, 21, ('商', '鿡', '置', '鿡', '於', '左', '上', '為', '法', '置', '鿡'))
(0.1071, 76, 6, 11, ('曰', '立', '天', '元', '鿡', '為'))
(0.1053, 112, 4, 7, ('鿡', '為', '鿡', '率'))
(0.1053, 1, 448, 895, ('圜', '外', '鿡', '邊', '形', '之', '毎', '鿡', '邊', '為', '鿡', '小', '餘', '鿡', '圜', '外', '鿡', '邊', '形', '之', '每', '鿡', '邊', '為', '鿡', '小', '餘', '鿡', '圜', '外', '鿡', '邊', '形', '之', '每', '鿡', '邊', '為', '鿡', '小', '餘', '鿡', '圜', '外', '鿡', '邊', '形', '之', '每', '鿡', '邊', '為', '鿡', '小', '餘', '鿡', '圜', '外', '鿡', '邊', '形', '之', '每', '鿡', '邊', '為', '鿡', '小', '餘', '鿡', '圜', '外', '鿡', '邊', '形', '之', '每', '鿡', '邊', '為', '鿡', '小', '餘', '鿡', '圜', '外', '鿡', '邊', '形', '之', '毎', '鿡', '邊', '為', '鿡', '小', '餘', '鿡', '圜', '外', '鿡', '邊', '形', '之', '毎', '鿡', '邊', '為', '鿡', '小', '餘', '鿡', '圜', '外', '鿡', '邊', '形', '之', '毎', '鿡', '邊', '為', '鿡', '小', '餘', '鿡', '圜', '外', '鿡', '邊', '形', '之', '每', '鿡', '邊', '為', '鿡', '小', '餘', '鿡', '圜', '外', '鿡', '邊', '形', '之', '每', '鿡', '邊', '為', '鿡', '小', '餘', '鿡', '圜', '外', '鿡', '邊', '形', '之', '每', '鿡', '邊', '為', '鿡', '小', '餘', '鿡', '圜', '外', '鿡', '邊', '形', '之', '毎', '鿡', '邊', '為', '鿡', '小', '餘', '鿡', '圜', '外', '鿡', '邊', '形', '之', '每', '鿡', '邊', '為', '鿡', '小', '餘', '鿡', '圜', '外', '鿡', '邊', '形', '之', '毎', '鿡', '邊', '為', '鿡', '小', '餘', '鿡', '圜', '外', '鿡', '邊', '形', '之', '每', '鿡', '邊', '為', '鿡', '小', '餘', '鿡', '圜', '外', '鿡', '邊', '形', '之', '每', '鿡', '邊', '為', '鿡', '小', '餘', '鿡', '圜', '外', '鿡', '邊', '形', '之', '每', '鿡', '邊', '為', '鿡', '小', '餘', '鿡', '圜', '外', '鿡', '邊', '形', '之', '每', '鿡', '邊', '為', '鿡', '小', '餘', '鿡', '圜', '外', '鿡', '邊', '形', '之', '毎', '鿡', '邊', '為', '鿡', '小', '餘', '鿡', '圜', '外', '鿡', '邊', '形', '之', '每', '鿡', '邊', '為', '鿡', '小', '餘', '鿡', '圜', '外', '鿡', '邊', '形', '之', '每', '鿡', '邊', '為', '鿡', '小', '餘', '鿡', '圜', '外', '鿡', '邊', '形', '之', '每', '鿡', '邊', '為', '鿡', '小', '餘', '鿡', '圜', '外', '鿡', '邊', '形', '之', '每', '鿡', '邊', '為', '鿡', '小', '餘', '鿡', '圜', '外', '鿡', '邊', '形', '之', '毎', '鿡', '邊', '為', '鿡', '小', '餘', '鿡', '圜', '外', '鿡', '邊', '形', '之', '每', '鿡', '邊', '為', '鿡', '小', '餘', '鿡', '圜', '外', '鿡', '邊', '形', '之', '毎', '鿡', '邊', '為', '鿡', '小', '餘', '鿡', '圜', '外', '鿡', '邊', '形', '之', '每', '鿡', '邊', '為', '鿡', '小', '餘', '鿡', '圜', '外', '鿡', '邊', '形', '之', '每', '鿡', '邊', '為', '鿡', '小', '餘', '鿡', '圜', '外', '鿡', '邊', '形', '之', '毎', '鿡', '邊', '為', '鿡', '小', '餘', '鿡', '圜', '外', '鿡', '邊', '形', '之', '每', '鿡', '邊', '為', '鿡', '小', '餘', '鿡', '圜', '外', '鿡', '邊', '形', '之', '每', '鿡', '邊', '為', '鿡', '小', '餘', '鿡'))
(0.105, 149, 3, 5, ('鿡', '面', '體'))
(0.102, 1, 434, 867, ('圜', '外', '鿡', '邊', '形', '之', '毎', '鿡', '邊', '為', '鿡', '小', '餘', '鿡', '圜', '外', '鿡', '邊', '形', '之', '每', '鿡', '邊', '為', '鿡', '小', '餘', '鿡', '圜', '外', '鿡', '邊', '形', '之', '毎', '鿡', '邊', '為', '鿡', '小', '餘', '鿡', '圜', '外', '鿡', '邊', '形', '之', '毎', '鿡', '邊', '為', '鿡', '小', '餘', '鿡', '圜', '外', '鿡', '邊', '形', '之', '毎', '鿡', '邊', '為', '鿡', '小', '餘', '鿡', '圜', '外', '鿡', '邊', '形', '之', '毎', '鿡', '邊', '為', '鿡', '小', '餘', '鿡', '圜', '外', '鿡', '邊', '形', '之', '每', '鿡', '邊', '為', '鿡', '小', '餘', '鿡', '圜', '外', '鿡', '邊', '形', '之', '每', '鿡', '邊', '為', '鿡', '小', '餘', '鿡', '圜', '外', '鿡', '邊', '形', '之', '每', '鿡', '邊', '為', '鿡', '小', '餘', '鿡', '圜', '外', '鿡', '邊', '形', '之', '毎', '鿡', '邊', '為', '鿡', '小', '餘', '鿡', '圜', '外', '鿡', '邊', '形', '之', '每', '鿡', '邊', '為', '鿡', '小', '餘', '鿡', '圜', '外', '鿡', '邊', '形', '之', '毎', '鿡', '邊', '為', '鿡', '小', '餘', '鿡', '圜', '外', '鿡', '邊', '形', '之', '每', '鿡', '邊', '為', '鿡', '小', '餘', '鿡', '圜', '外', '鿡', '邊', '形', '之', '每', '鿡', '邊', '為', '鿡', '小', '餘', '鿡', '圜', '外', '鿡', '邊', '形', '之', '每', '鿡', '邊', '為', '鿡', '小', '餘', '鿡', '圜', '外', '鿡', '邊', '形', '之', '每', '鿡', '邊', '為', '鿡', '小', '餘', '鿡', '圜', '外', '鿡', '邊', '形', '之', '毎', '鿡', '邊', '為', '鿡', '小', '餘', '鿡', '圜', '外', '鿡', '邊', '形', '之', '每', '鿡', '邊', '為', '鿡', '小', '餘', '鿡', '圜', '外', '鿡', '邊', '形', '之', '每', '鿡', '邊', '為', '鿡', '小', '餘', '鿡', '圜', '外', '鿡', '邊', '形', '之', '每', '鿡', '邊', '為', '鿡', '小', '餘', '鿡', '圜', '外', '鿡', '邊', '形', '之', '毎', '鿡', '邊', '為', '鿡', '小', '餘', '鿡', '圜', '外', '鿡', '邊', '形', '之', '每', '鿡', '邊', '為', '鿡', '小', '餘', '鿡', '圜', '外', '鿡', '邊', '形', '之', '毎', '鿡', '邊', '為', '鿡', '小', '餘', '鿡', '圜', '外', '鿡', '邊', '形', '之', '毎', '鿡', '邊', '為', '鿡', '小', '餘', '鿡', '圜', '外', '鿡', '邊', '形', '之', '每', '鿡', '邊', '為', '鿡', '小', '餘', '鿡', '圜', '外', '鿡', '邊', '形', '之', '毎', '鿡', '邊', '為', '鿡', '小', '餘', '鿡', '圜', '外', '鿡', '邊', '形', '之', '每', '鿡', '邊', '為', '鿡', '小', '餘', '鿡', '圜', '外', '鿡', '邊', '形', '之', '毎', '鿡', '邊', '為', '鿡', '小', '餘', '鿡', '圜', '外', '鿡', '邊', '形', '之', '每', '鿡', '邊', '為', '鿡', '小', '餘', '鿡', '圜', '外', '鿡', '邊', '形', '之', '每', '鿡', '邊', '為', '鿡', '小', '餘', '鿡', '圜', '外', '鿡', '邊', '形', '之', '每', '鿡', '邊', '為', '鿡', '小', '餘', '鿡'))
(0.1006, 107, 4, 7, ('鿡', '角', '形', '之'))
(0.0987, 140, 3, 5, ('積', '鿡', '尺'))
(0.0973, 69, 6, 11, ('鿡', '丈', '鿡', '尺', '鿡', '寸'))
(0.0956, 37, 11, 21, ('鿡', '為', '下', '法', '與', '上', '法', '相', '乘', '除', '實'))
(0.094, 100, 4, 7, ('乘', '之', '得', '鿡'))
(0.0902, 128, 3, 5, ('鿡', '尺', '為'))
(0.0902, 24, 16, 31, ('鿡', '等', '鿡', '人', '鿡', '等', '鿡', '人', '鿡', '等', '鿡', '人', '鿡', '等', '鿡', '人'))
(0.0879, 1, 374, 747, ('形', '之', '每', '鿡', '邊', '為', '鿡', '小', '餘', '鿡', '圜', '内', '鿡', '邊', '形', '之', '每', '鿡', '邊', '為', '鿡', '小', '餘', '鿡', '圜', '内', '鿡', '邊', '形', '之', '每', '鿡', '邊', '為', '鿡', '小', '餘', '鿡', '圜', '内', '鿡', '邊', '形', '之', '每', '鿡', '邊', '為', '鿡', '小', '餘', '鿡', '圜', '内', '鿡', '邊', '形', '之', '毎', '鿡', '邊', '為', '鿡', '小', '餘', '鿡', '圜', '内', '鿡', '邊', '形', '之', '每', '鿡', '邊', '為', '鿡', '小', '餘', '鿡', '圜', '内', '鿡', '邊', '形', '之', '每', '鿡', '邊', '為', '鿡', '小', '餘', '鿡', '圜', '内', '鿡', '邊', '形', '之', '毎', '鿡', '邊', '為', '鿡', '小', '餘', '鿡', '圜', '内', '鿡', '邊', '形', '之', '每', '鿡', '邊', '為', '鿡', '小', '餘', '鿡', '圜', '内', '鿡', '邊', '形', '之', '毎', '鿡', '邊', '為', '鿡', '小', '餘', '鿡', '圜', '内', '鿡', '邊', '形', '之', '每', '鿡', '邊', '為', '鿡', '小', '餘', '鿡', '圜', '内', '鿡', '邊', '形', '之', '每', '鿡', '邊', '為', '鿡', '小', '餘', '鿡', '圜', '内', '鿡', '邊', '形', '之', '毎', '鿡', '邊', '為', '鿡', '小', '餘', '鿡', '圜', '内', '鿡', '邊', '形', '之', '毎', '鿡', '邊', '為', '鿡', '小', '餘', '鿡', '圜', '内', '鿡', '邊', '形', '之', '每', '鿡', '邊', '為', '鿡', '小', '餘', '鿡', '圜', '内', '鿡', '邊', '形', '之', '每', '鿡', '邊', '為', '鿡', '小', '餘', '鿡', '圜', '内', '鿡', '邊', '形', '之', '每', '鿡', '邊', '為', '鿡', '小', '餘', '鿡', '圜', '内', '鿡', '邊', '形', '之', '毎', '鿡', '邊', '為', '鿡', '小', '餘', '鿡', '圜', '内', '鿡', '邊', '形', '之', '每', '鿡', '邊', '為', '鿡', '小', '餘', '鿡', '圜', '内', '鿡', '邊', '形', '之', '每', '鿡', '邊', '為', '鿡', '小', '餘', '鿡', '圜', '内', '鿡', '邊', '形', '之', '毎', '鿡', '邊', '為', '鿡', '小', '餘', '鿡', '圜', '内', '鿡', '邊', '形', '之', '每', '鿡', '邊', '為', '鿡', '小', '餘', '鿡', '圜', '内', '鿡', '邊', '形', '之', '每', '鿡', '邊', '為', '鿡', '小', '餘', '鿡', '圜', '内', '鿡', '邊', '形', '之', '每', '鿡', '邊', '為', '鿡', '小', '餘', '鿡', '圜', '内', '鿡', '邊', '形', '之', '每', '鿡', '邊', '為', '鿡', '小', '餘', '鿡', '圜', '内', '鿡', '邊', '形', '之', '每', '鿡', '邊', '為', '鿡', '小', '餘', '鿡', '圜', '内', '鿡', '邊', '形', '之', '每', '鿡', '邊', '為', '鿡', '小', '餘', '鿡'))
(0.0874, 93, 4, 7, ('也', '設', '如', '有'))
(0.086, 61, 6, 11, ('不', '知', '步', '數', '而', '立'))
(0.0832, 59, 6, 11, ('問', '答', '同', '前', '法', '曰'))
(0.0827, 88, 4, 7, ('除', '之', '得', '鿡'))
(0.0811, 69, 5, 9, ('立', '天', '元', '鿡', '為'))
(0.0799, 85, 4, 7, ('鿡', '斗', '鿡', '升'))
(0.0799, 85, 4, 7, ('相', '乘', '得', '鿡'))
(0.078, 83, 4, 7, ('鿡', '面', '體', '之'))
(0.0752, 80, 4, 7, ('之', '得', '讠', '為'))
(0.0747, 106, 3, 5, ('開', '平', '方'))
(0.0724, 77, 4, 7, ('自', '乘', '得', '鿡'))
(0.0724, 77, 4, 7, ('為', '鿡', '率', '鿡'))
(0.0719, 34, 9, 17, ('鿡', '斗', '鿡', '升', '鿡', '分', '升', '之', '鿡'))
(0.0712, 101, 3, 5, ('餘', '鿡', '為'))
(0.0705, 100, 3, 5, ('自', '之', '得'))
(0.0691, 98, 3, 5, ('得', '鿡', '兩'))
(0.0681, 58, 5, 9, ('甲', '乙', '丙', '丁', '戊'))
(0.0677, 96, 3, 5, ('鿡', '率', '鿡'))
(0.0677, 48, 6, 11, ('鿡', '尺', '得', '鿡', '尺', '為'))
(0.0677, 48, 6, 11, ('問', '城', '徑', '釋', '曰', '此'))
(0.067, 95, 3, 5, ('鿡', '分', '之'))
(0.067, 95, 3, 5, ('得', '鿡', '步'))
(0.063, 67, 4, 7, ('幾', '何', '荅', '曰'))
(0.0627, 89, 3, 5, ('第', '鿡', '率'))
(0.062, 66, 4, 7, ('為', '第', '鿡', '率'))
(0.0611, 65, 4, 7, ('乗', '之', '得', '鿡'))
(0.0606, 86, 3, 5, ('也', '設', '如'))
(0.0592, 84, 3, 5, ('得', '鿡', '分'))
(0.0592, 21, 12, 23, ('餘', '鿡', '為', '下', '法', '與', '上', '法', '相', '乘', '除', '實'))
(0.0587, 50, 5, 9, ('鿡', '因', '之', '得', '鿡'))
(0.0583, 62, 4, 7, ('乘', '之', '得', '讠'))
(0.0583, 31, 8, 15, ('為', '鿡', '率', '推', '得', '鿡', '率', '鿡'))
